point,coordinates,hour,count
P514,"-0.23427,-78.48837",9,1
P514,"-0.23427,-78.48837",10,1
P514,"-0.23427,-78.48837",13,1
P514,"-0.23427,-78.48837",14,1
P514,"-0.23427,-78.48837",15,1
P514,"-0.23427,-78.48837",22,2
P515,"-0.2362,-78.48804",4,1
P515,"-0.2362,-78.48804",5,1
P515,"-0.2362,-78.48804",6,2
P515,"-0.2362,-78.48804",7,1
P515,"-0.2362,-78.48804",8,4
P515,"-0.2362,-78.48804",10,1
P515,"-0.2362,-78.48804",12,1
P515,"-0.2362,-78.48804",13,1
P515,"-0.2362,-78.48804",14,2
P515,"-0.2362,-78.48804",15,2
P515,"-0.2362,-78.48804",16,2
P515,"-0.2362,-78.48804",17,1
P515,"-0.2362,-78.48804",18,2
P515,"-0.2362,-78.48804",19,1
P515,"-0.2362,-78.48804",20,3
P515,"-0.2362,-78.48804",21,1
P515,"-0.2362,-78.48804",22,1
P516,"-0.2368,-78.48766",4,1
P516,"-0.2368,-78.48766",5,1
P516,"-0.2368,-78.48766",6,2
P516,"-0.2368,-78.48766",7,2
P516,"-0.2368,-78.48766",8,2
P516,"-0.2368,-78.48766",10,2
P516,"-0.2368,-78.48766",12,2
P516,"-0.2368,-78.48766",13,1
P516,"-0.2368,-78.48766",14,1
P516,"-0.2368,-78.48766",15,3
P516,"-0.2368,-78.48766",16,2
P516,"-0.2368,-78.48766",18,1
P516,"-0.2368,-78.48766",19,1
P516,"-0.2368,-78.48766",20,4
P516,"-0.2368,-78.48766",21,1
P516,"-0.2368,-78.48766",22,1
P516,"-0.2368,-78.48766",23,2
P517,"-0.23728,-78.48655",0,1
P517,"-0.23728,-78.48655",4,1
P517,"-0.23728,-78.48655",6,1
P517,"-0.23728,-78.48655",7,3
P517,"-0.23728,-78.48655",8,3
P517,"-0.23728,-78.48655",10,2
P517,"-0.23728,-78.48655",12,3
P517,"-0.23728,-78.48655",13,2
P517,"-0.23728,-78.48655",14,2
P517,"-0.23728,-78.48655",15,3
P517,"-0.23728,-78.48655",16,2
P517,"-0.23728,-78.48655",17,1
P517,"-0.23728,-78.48655",18,1
P517,"-0.23728,-78.48655",19,1
P517,"-0.23728,-78.48655",20,3
P517,"-0.23728,-78.48655",21,1
P517,"-0.23728,-78.48655",23,3
P518,"-0.23822,-78.48564",0,8
P518,"-0.23822,-78.48564",1,7
P518,"-0.23822,-78.48564",2,10
P518,"-0.23822,-78.48564",3,2
P518,"-0.23822,-78.48564",4,8
P518,"-0.23822,-78.48564",5,8
P518,"-0.23822,-78.48564",6,14
P518,"-0.23822,-78.48564",7,21
P518,"-0.23822,-78.48564",8,15
P518,"-0.23822,-78.48564",9,6
P518,"-0.23822,-78.48564",10,8
P518,"-0.23822,-78.48564",11,9
P518,"-0.23822,-78.48564",12,8
P518,"-0.23822,-78.48564",13,10
P518,"-0.23822,-78.48564",14,9
P518,"-0.23822,-78.48564",15,10
P518,"-0.23822,-78.48564",16,15
P518,"-0.23822,-78.48564",17,10
P518,"-0.23822,-78.48564",18,8
P518,"-0.23822,-78.48564",19,10
P518,"-0.23822,-78.48564",20,17
P518,"-0.23822,-78.48564",21,4
P518,"-0.23822,-78.48564",22,15
P518,"-0.23822,-78.48564",23,8
P519,"-0.23953,-78.48544",0,3
P519,"-0.23953,-78.48544",3,1
P519,"-0.23953,-78.48544",4,1
P519,"-0.23953,-78.48544",6,1
P519,"-0.23953,-78.48544",7,1
P519,"-0.23953,-78.48544",8,3
P519,"-0.23953,-78.48544",9,3
P519,"-0.23953,-78.48544",11,2
P519,"-0.23953,-78.48544",13,2
P519,"-0.23953,-78.48544",15,1
P519,"-0.23953,-78.48544",16,2
P519,"-0.23953,-78.48544",17,1
P519,"-0.23953,-78.48544",18,1
P519,"-0.23953,-78.48544",19,1
P519,"-0.23953,-78.48544",21,1
P519,"-0.23953,-78.48544",22,2
P520,"-0.24086,-78.4857",0,1
P520,"-0.24086,-78.4857",1,1
P520,"-0.24086,-78.4857",2,1
P520,"-0.24086,-78.4857",3,3
P520,"-0.24086,-78.4857",4,1
P520,"-0.24086,-78.4857",6,1
P520,"-0.24086,-78.4857",8,2
P520,"-0.24086,-78.4857",11,1
P520,"-0.24086,-78.4857",13,1
P520,"-0.24086,-78.4857",17,1
P520,"-0.24086,-78.4857",18,1
P520,"-0.24086,-78.4857",21,1
P520,"-0.24086,-78.4857",23,1
P521,"-0.24168,-78.4858",1,1
P521,"-0.24168,-78.4858",2,1
P521,"-0.24168,-78.4858",3,3
P521,"-0.24168,-78.4858",6,1
P521,"-0.24168,-78.4858",8,3
P521,"-0.24168,-78.4858",11,1
P521,"-0.24168,-78.4858",17,1
P521,"-0.24168,-78.4858",21,1
P521,"-0.24168,-78.4858",23,1
P522,"-0.24242,-78.48575",0,2
P522,"-0.24242,-78.48575",1,4
P522,"-0.24242,-78.48575",2,3
P522,"-0.24242,-78.48575",3,4
P522,"-0.24242,-78.48575",4,3
P522,"-0.24242,-78.48575",5,5
P522,"-0.24242,-78.48575",6,4
P522,"-0.24242,-78.48575",8,4
P522,"-0.24242,-78.48575",9,1
P522,"-0.24242,-78.48575",10,2
P522,"-0.24242,-78.48575",11,4
P522,"-0.24242,-78.48575",12,1
P522,"-0.24242,-78.48575",13,2
P522,"-0.24242,-78.48575",15,1
P522,"-0.24242,-78.48575",16,1
P522,"-0.24242,-78.48575",17,2
P522,"-0.24242,-78.48575",18,1
P522,"-0.24242,-78.48575",19,1
P522,"-0.24242,-78.48575",20,2
P522,"-0.24242,-78.48575",21,1
P522,"-0.24242,-78.48575",22,1
P522,"-0.24242,-78.48575",23,2
P523,"-0.2434,-78.48559",0,2
P523,"-0.2434,-78.48559",1,3
P523,"-0.2434,-78.48559",2,3
P523,"-0.2434,-78.48559",3,1
P523,"-0.2434,-78.48559",4,3
P523,"-0.2434,-78.48559",5,5
P523,"-0.2434,-78.48559",6,5
P523,"-0.2434,-78.48559",8,3
P523,"-0.2434,-78.48559",9,1
P523,"-0.2434,-78.48559",10,2
P523,"-0.2434,-78.48559",11,3
P523,"-0.2434,-78.48559",12,1
P523,"-0.2434,-78.48559",13,2
P523,"-0.2434,-78.48559",15,1
P523,"-0.2434,-78.48559",16,1
P523,"-0.2434,-78.48559",17,3
P523,"-0.2434,-78.48559",18,1
P523,"-0.2434,-78.48559",19,2
P523,"-0.2434,-78.48559",20,2
P523,"-0.2434,-78.48559",21,2
P523,"-0.2434,-78.48559",22,1
P523,"-0.2434,-78.48559",23,1
P524,"-0.24447,-78.48527",0,2
P524,"-0.24447,-78.48527",1,3
P524,"-0.24447,-78.48527",2,2
P524,"-0.24447,-78.48527",3,1
P524,"-0.24447,-78.48527",4,3
P524,"-0.24447,-78.48527",5,5
P524,"-0.24447,-78.48527",6,4
P524,"-0.24447,-78.48527",8,2
P524,"-0.24447,-78.48527",9,1
P524,"-0.24447,-78.48527",10,2
P524,"-0.24447,-78.48527",11,3
P524,"-0.24447,-78.48527",12,1
P524,"-0.24447,-78.48527",13,2
P524,"-0.24447,-78.48527",15,2
P524,"-0.24447,-78.48527",16,1
P524,"-0.24447,-78.48527",17,2
P524,"-0.24447,-78.48527",18,1
P524,"-0.24447,-78.48527",19,2
P524,"-0.24447,-78.48527",20,3
P524,"-0.24447,-78.48527",21,1
P524,"-0.24447,-78.48527",22,1
P524,"-0.24447,-78.48527",23,2
P525,"-0.24522,-78.48505",0,2
P525,"-0.24522,-78.48505",1,3
P525,"-0.24522,-78.48505",2,2
P525,"-0.24522,-78.48505",3,1
P525,"-0.24522,-78.48505",4,3
P525,"-0.24522,-78.48505",5,5
P525,"-0.24522,-78.48505",6,4
P525,"-0.24522,-78.48505",8,2
P525,"-0.24522,-78.48505",9,1
P525,"-0.24522,-78.48505",10,2
P525,"-0.24522,-78.48505",11,3
P525,"-0.24522,-78.48505",12,1
P525,"-0.24522,-78.48505",13,3
P525,"-0.24522,-78.48505",15,2
P525,"-0.24522,-78.48505",17,2
P525,"-0.24522,-78.48505",18,1
P525,"-0.24522,-78.48505",19,2
P525,"-0.24522,-78.48505",20,3
P525,"-0.24522,-78.48505",21,1
P525,"-0.24522,-78.48505",22,1
P525,"-0.24522,-78.48505",23,2
P526,"-0.24636,-78.48465",1,1
P526,"-0.24636,-78.48465",6,1
P526,"-0.24636,-78.48465",13,1
P526,"-0.24636,-78.48465",15,1
P526,"-0.24636,-78.48465",17,2
P526,"-0.24636,-78.48465",20,1
P526,"-0.24636,-78.48465",21,1
P526,"-0.24636,-78.48465",23,1
P527,"-0.24738,-78.48415",13,1
P527,"-0.24738,-78.48415",17,1
P527,"-0.24738,-78.48415",19,1
P527,"-0.24738,-78.48415",20,1
P527,"-0.24738,-78.48415",23,1
P528,"-0.24799,-78.48381",13,1
P528,"-0.24799,-78.48381",17,1
P528,"-0.24799,-78.48381",19,1
P529,"-0.24873,-78.48341",4,1
P529,"-0.24873,-78.48341",17,1
P529,"-0.24873,-78.48341",19,1
P530,"-0.24937,-78.48312",4,1
P530,"-0.24937,-78.48312",19,1
P531,"-0.25071,-78.48285",2,1
P531,"-0.25071,-78.48285",3,1
P531,"-0.25071,-78.48285",4,1
P531,"-0.25071,-78.48285",10,1
P531,"-0.25071,-78.48285",11,1
P531,"-0.25071,-78.48285",12,1
P531,"-0.25071,-78.48285",13,1
P531,"-0.25071,-78.48285",19,1
P532,"-0.25167,-78.4829",2,1
P532,"-0.25167,-78.4829",3,1
P532,"-0.25167,-78.4829",4,1
P532,"-0.25167,-78.4829",10,2
P532,"-0.25167,-78.4829",11,1
P532,"-0.25167,-78.4829",12,1
P532,"-0.25167,-78.4829",13,1
P532,"-0.25167,-78.4829",15,1
P532,"-0.25167,-78.4829",19,1
P533,"-0.25222,-78.48304",2,1
P533,"-0.25222,-78.48304",3,1
P533,"-0.25222,-78.48304",9,1
P533,"-0.25222,-78.48304",10,2
P533,"-0.25222,-78.48304",11,1
P533,"-0.25222,-78.48304",12,1
P533,"-0.25222,-78.48304",13,1
P533,"-0.25222,-78.48304",15,1
P533,"-0.25222,-78.48304",17,1
P533,"-0.25222,-78.48304",19,1
P534,"-0.25286,-78.48328",2,2
P534,"-0.25286,-78.48328",3,2
P534,"-0.25286,-78.48328",6,1
P534,"-0.25286,-78.48328",7,1
P534,"-0.25286,-78.48328",8,1
P534,"-0.25286,-78.48328",9,2
P534,"-0.25286,-78.48328",10,3
P534,"-0.25286,-78.48328",11,2
P534,"-0.25286,-78.48328",12,2
P534,"-0.25286,-78.48328",13,1
P534,"-0.25286,-78.48328",14,1
P534,"-0.25286,-78.48328",15,1
P534,"-0.25286,-78.48328",16,1
P534,"-0.25286,-78.48328",17,1
P534,"-0.25286,-78.48328",18,1
P534,"-0.25286,-78.48328",19,1
P534,"-0.25286,-78.48328",20,1
P535,"-0.25404,-78.48375",2,1
P535,"-0.25404,-78.48375",3,1
P535,"-0.25404,-78.48375",5,1
P535,"-0.25404,-78.48375",6,1
P535,"-0.25404,-78.48375",7,1
P535,"-0.25404,-78.48375",8,1
P535,"-0.25404,-78.48375",9,2
P535,"-0.25404,-78.48375",10,2
P535,"-0.25404,-78.48375",11,1
P535,"-0.25404,-78.48375",12,1
P535,"-0.25404,-78.48375",13,1
P535,"-0.25404,-78.48375",14,1
P535,"-0.25404,-78.48375",15,1
P535,"-0.25404,-78.48375",16,1
P535,"-0.25404,-78.48375",17,1
P535,"-0.25404,-78.48375",18,1
P535,"-0.25404,-78.48375",20,1
P536,"-0.25514,-78.4842",2,1
P536,"-0.25514,-78.4842",3,1
P536,"-0.25514,-78.4842",5,1
P536,"-0.25514,-78.4842",6,1
P536,"-0.25514,-78.4842",7,2
P536,"-0.25514,-78.4842",8,1
P536,"-0.25514,-78.4842",9,1
P536,"-0.25514,-78.4842",10,1
P536,"-0.25514,-78.4842",11,1
P536,"-0.25514,-78.4842",12,1
P536,"-0.25514,-78.4842",14,1
P536,"-0.25514,-78.4842",16,1
P536,"-0.25514,-78.4842",18,1
P536,"-0.25514,-78.4842",20,1
P537,"-0.25581,-78.48447",2,1
P537,"-0.25581,-78.48447",3,1
P537,"-0.25581,-78.48447",5,1
P537,"-0.25581,-78.48447",6,1
P537,"-0.25581,-78.48447",7,2
P537,"-0.25581,-78.48447",8,1
P537,"-0.25581,-78.48447",11,1
P537,"-0.25581,-78.48447",12,1
P537,"-0.25581,-78.48447",14,1
P537,"-0.25581,-78.48447",16,1
P537,"-0.25581,-78.48447",19,1
P537,"-0.25581,-78.48447",20,1
P538,"-0.25643,-78.48475",7,1
P538,"-0.25643,-78.48475",14,1
P538,"-0.25643,-78.48475",19,1
P538,"-0.25643,-78.48475",20,1
P539,"-0.25768,-78.48553",5,1
P539,"-0.25768,-78.48553",7,1
P539,"-0.25768,-78.48553",14,1
P539,"-0.25768,-78.48553",19,1
P539,"-0.25768,-78.48553",20,1
P540,"-0.25897,-78.48675",3,1
P540,"-0.25897,-78.48675",5,1
P541,"-0.25952,-78.4873",3,1
P541,"-0.25952,-78.4873",5,1
P542,"-0.25995,-78.48767",3,1
P543,"-0.26114,-78.48824",19,1
P544,"-0.26273,-78.48834",1,2
P544,"-0.26273,-78.48834",2,1
P544,"-0.26273,-78.48834",3,1
P544,"-0.26273,-78.48834",4,2
P544,"-0.26273,-78.48834",5,3
P544,"-0.26273,-78.48834",6,4
P544,"-0.26273,-78.48834",7,4
P544,"-0.26273,-78.48834",8,3
P544,"-0.26273,-78.48834",9,1
P544,"-0.26273,-78.48834",11,3
P544,"-0.26273,-78.48834",12,2
P544,"-0.26273,-78.48834",13,3
P544,"-0.26273,-78.48834",14,3
P544,"-0.26273,-78.48834",15,1
P544,"-0.26273,-78.48834",16,2
P544,"-0.26273,-78.48834",17,1
P544,"-0.26273,-78.48834",18,4
P544,"-0.26273,-78.48834",19,2
P544,"-0.26273,-78.48834",20,4
P544,"-0.26273,-78.48834",21,4
P544,"-0.26273,-78.48834",22,2
P545,"-0.26355,-78.48809",1,2
P545,"-0.26355,-78.48809",2,2
P545,"-0.26355,-78.48809",3,1
P545,"-0.26355,-78.48809",4,2
P545,"-0.26355,-78.48809",5,3
P545,"-0.26355,-78.48809",6,4
P545,"-0.26355,-78.48809",7,4
P545,"-0.26355,-78.48809",8,3
P545,"-0.26355,-78.48809",9,1
P545,"-0.26355,-78.48809",11,3
P545,"-0.26355,-78.48809",12,2
P545,"-0.26355,-78.48809",13,3
P545,"-0.26355,-78.48809",14,4
P545,"-0.26355,-78.48809",15,1
P545,"-0.26355,-78.48809",16,2
P545,"-0.26355,-78.48809",17,2
P545,"-0.26355,-78.48809",18,5
P545,"-0.26355,-78.48809",19,2
P545,"-0.26355,-78.48809",20,4
P545,"-0.26355,-78.48809",21,4
P545,"-0.26355,-78.48809",22,2
P546,"-0.26417,-78.48782",1,2
P546,"-0.26417,-78.48782",2,2
P546,"-0.26417,-78.48782",3,1
P546,"-0.26417,-78.48782",4,2
P546,"-0.26417,-78.48782",5,3
P546,"-0.26417,-78.48782",6,3
P546,"-0.26417,-78.48782",7,4
P546,"-0.26417,-78.48782",8,3
P546,"-0.26417,-78.48782",9,1
P546,"-0.26417,-78.48782",11,3
P546,"-0.26417,-78.48782",12,2
P546,"-0.26417,-78.48782",13,3
P546,"-0.26417,-78.48782",14,4
P546,"-0.26417,-78.48782",15,1
P546,"-0.26417,-78.48782",16,2
P546,"-0.26417,-78.48782",17,2
P546,"-0.26417,-78.48782",18,6
P546,"-0.26417,-78.48782",19,2
P546,"-0.26417,-78.48782",20,4
P546,"-0.26417,-78.48782",21,4
P546,"-0.26417,-78.48782",22,2
P547,"-0.26529,-78.48724",1,2
P547,"-0.26529,-78.48724",2,2
P547,"-0.26529,-78.48724",3,1
P547,"-0.26529,-78.48724",4,2
P547,"-0.26529,-78.48724",5,2
P547,"-0.26529,-78.48724",6,3
P547,"-0.26529,-78.48724",7,4
P547,"-0.26529,-78.48724",8,3
P547,"-0.26529,-78.48724",9,1
P547,"-0.26529,-78.48724",11,3
P547,"-0.26529,-78.48724",12,1
P547,"-0.26529,-78.48724",13,1
P547,"-0.26529,-78.48724",14,3
P547,"-0.26529,-78.48724",15,1
P547,"-0.26529,-78.48724",16,1
P547,"-0.26529,-78.48724",17,2
P547,"-0.26529,-78.48724",18,5
P547,"-0.26529,-78.48724",19,1
P547,"-0.26529,-78.48724",20,3
P547,"-0.26529,-78.48724",21,3
P548,"-0.26591,-78.48694",2,2
P548,"-0.26591,-78.48694",8,1
P548,"-0.26591,-78.48694",14,1
P548,"-0.26591,-78.48694",17,1
P548,"-0.26591,-78.48694",18,2
P548,"-0.26591,-78.48694",20,1
P549,"-0.26652,-78.4867",2,1
P549,"-0.26652,-78.4867",14,1
P549,"-0.26652,-78.4867",18,1
P549,"-0.26652,-78.4867",20,1
P550,"-0.2678,-78.48665",2,1
P550,"-0.2678,-78.48665",12,1
P550,"-0.2678,-78.48665",19,1
P550,"-0.2678,-78.48665",20,1
P551,"-0.26888,-78.48705",2,2
P551,"-0.26888,-78.48705",7,1
P551,"-0.26888,-78.48705",12,1
P551,"-0.26888,-78.48705",15,1
P551,"-0.26888,-78.48705",16,1
P551,"-0.26888,-78.48705",19,1
P551,"-0.26888,-78.48705",20,1
P551,"-0.26888,-78.48705",23,2
P552,"-0.26953,-78.4876",2,2
P552,"-0.26953,-78.4876",7,2
P552,"-0.26953,-78.4876",12,1
P552,"-0.26953,-78.4876",14,1
P552,"-0.26953,-78.4876",15,1
P552,"-0.26953,-78.4876",16,1
P552,"-0.26953,-78.4876",19,1
P552,"-0.26953,-78.4876",20,1
P552,"-0.26953,-78.4876",23,3
P553,"-0.27009,-78.48835",2,2
P553,"-0.27009,-78.48835",7,2
P553,"-0.27009,-78.48835",12,1
P553,"-0.27009,-78.48835",14,1
P553,"-0.27009,-78.48835",15,1
P553,"-0.27009,-78.48835",16,1
P553,"-0.27009,-78.48835",17,1
P553,"-0.27009,-78.48835",19,1
P553,"-0.27009,-78.48835",20,1
P553,"-0.27009,-78.48835",23,3
P554,"-0.27054,-78.48902",2,2
P554,"-0.27054,-78.48902",6,1
P554,"-0.27054,-78.48902",7,2
P554,"-0.27054,-78.48902",14,1
P554,"-0.27054,-78.48902",15,1
P554,"-0.27054,-78.48902",16,1
P554,"-0.27054,-78.48902",17,1
P554,"-0.27054,-78.48902",19,1
P554,"-0.27054,-78.48902",20,1
P554,"-0.27054,-78.48902",23,3
P555,"-0.27084,-78.48943",2,2
P555,"-0.27084,-78.48943",4,1
P555,"-0.27084,-78.48943",6,1
P555,"-0.27084,-78.48943",7,2
P555,"-0.27084,-78.48943",14,1
P555,"-0.27084,-78.48943",15,1
P555,"-0.27084,-78.48943",17,1
P555,"-0.27084,-78.48943",19,1
P555,"-0.27084,-78.48943",23,1
P556,"-0.27145,-78.48997",4,1
P556,"-0.27145,-78.48997",6,1
P556,"-0.27145,-78.48997",7,1
P556,"-0.27145,-78.48997",17,1
P556,"-0.27145,-78.48997",19,1
P556,"-0.27145,-78.48997",23,1
P557,"-0.27328,-78.49055",0,1
P557,"-0.27328,-78.49055",1,1
P557,"-0.27328,-78.49055",4,1
P557,"-0.27328,-78.49055",5,1
P557,"-0.27328,-78.49055",17,1
P558,"-0.27565,-78.48944",0,1
P558,"-0.27565,-78.48944",1,2
P558,"-0.27565,-78.48944",2,2
P558,"-0.27565,-78.48944",3,1
P558,"-0.27565,-78.48944",4,1
P558,"-0.27565,-78.48944",5,2
P558,"-0.27565,-78.48944",6,1
P558,"-0.27565,-78.48944",7,1
P558,"-0.27565,-78.48944",8,1
P558,"-0.27565,-78.48944",10,1
P558,"-0.27565,-78.48944",12,1
P558,"-0.27565,-78.48944",13,1
P558,"-0.27565,-78.48944",20,1
P558,"-0.27565,-78.48944",21,2
P559,"-0.27625,-78.48834",0,1
P559,"-0.27625,-78.48834",1,1
P559,"-0.27625,-78.48834",2,2
P559,"-0.27625,-78.48834",4,1
P559,"-0.27625,-78.48834",5,1
P559,"-0.27625,-78.48834",6,1
P559,"-0.27625,-78.48834",7,1
P559,"-0.27625,-78.48834",8,1
P559,"-0.27625,-78.48834",12,1
P559,"-0.27625,-78.48834",13,1
P559,"-0.27625,-78.48834",20,1
P559,"-0.27625,-78.48834",21,2
P559,"-0.27625,-78.48834",22,1
P560,"-0.27667,-78.48708",4,1
P560,"-0.27667,-78.48708",7,1
P560,"-0.27667,-78.48708",10,1
P560,"-0.27667,-78.48708",21,1
P560,"-0.27667,-78.48708",22,2
P561,"-0.27732,-78.48507",12,1
P561,"-0.27732,-78.48507",16,1
P561,"-0.27732,-78.48507",22,1
P562,"-0.27811,-78.48255",0,2
P562,"-0.27811,-78.48255",1,2
P562,"-0.27811,-78.48255",4,1
P562,"-0.27811,-78.48255",8,1
P562,"-0.27811,-78.48255",20,1
P562,"-0.27811,-78.48255",21,3
P562,"-0.27811,-78.48255",23,2
P563,"-0.27851,-78.48131",0,2
P563,"-0.27851,-78.48131",1,1
P563,"-0.27851,-78.48131",2,1
P563,"-0.27851,-78.48131",4,1
P563,"-0.27851,-78.48131",6,1
P563,"-0.27851,-78.48131",7,1
P563,"-0.27851,-78.48131",8,1
P563,"-0.27851,-78.48131",11,2
P563,"-0.27851,-78.48131",20,1
P563,"-0.27851,-78.48131",21,2
P563,"-0.27851,-78.48131",23,2
P564,"-0.27876,-78.4805",0,2
P564,"-0.27876,-78.4805",1,1
P564,"-0.27876,-78.4805",2,1
P564,"-0.27876,-78.4805",3,1
P564,"-0.27876,-78.4805",4,1
P564,"-0.27876,-78.4805",6,1
P564,"-0.27876,-78.4805",7,1
P564,"-0.27876,-78.4805",8,1
P564,"-0.27876,-78.4805",11,2
P564,"-0.27876,-78.4805",20,1
P564,"-0.27876,-78.4805",21,2
P564,"-0.27876,-78.4805",23,1
P565,"-0.2792,-78.47814",3,1
P565,"-0.2792,-78.47814",9,1
P566,"-0.27954,-78.47542",0,1
P566,"-0.27954,-78.47542",7,1
P566,"-0.27954,-78.47542",9,3
P566,"-0.27954,-78.47542",13,1
P566,"-0.27954,-78.47542",14,1
P566,"-0.27954,-78.47542",15,2
P566,"-0.27954,-78.47542",16,1
P566,"-0.27954,-78.47542",18,2
P566,"-0.27954,-78.47542",20,2
P566,"-0.27954,-78.47542",22,1
P566,"-0.27954,-78.47542",23,2
P567,"-0.27964,-78.47458",0,1
P567,"-0.27964,-78.47458",6,1
P567,"-0.27964,-78.47458",7,1
P567,"-0.27964,-78.47458",9,3
P567,"-0.27964,-78.47458",13,1
P567,"-0.27964,-78.47458",14,1
P567,"-0.27964,-78.47458",15,2
P567,"-0.27964,-78.47458",16,1
P567,"-0.27964,-78.47458",18,2
P567,"-0.27964,-78.47458",20,2
P567,"-0.27964,-78.47458",22,1
P567,"-0.27964,-78.47458",23,2
P568,"-0.27978,-78.47379",0,1
P568,"-0.27978,-78.47379",2,1
P568,"-0.27978,-78.47379",6,1
P568,"-0.27978,-78.47379",8,2
P568,"-0.27978,-78.47379",9,1
P568,"-0.27978,-78.47379",12,1
P568,"-0.27978,-78.47379",16,2
P568,"-0.27978,-78.47379",18,1
P568,"-0.27978,-78.47379",23,1
P569,"-0.28035,-78.47253",0,1
P569,"-0.28035,-78.47253",2,1
P569,"-0.28035,-78.47253",8,2
P569,"-0.28035,-78.47253",10,1
P569,"-0.28035,-78.47253",11,1
P569,"-0.28035,-78.47253",12,1
P569,"-0.28035,-78.47253",16,1
P570,"-0.28115,-78.4716",0,1
P570,"-0.28115,-78.4716",2,2
P570,"-0.28115,-78.4716",4,2
P570,"-0.28115,-78.4716",5,1
P570,"-0.28115,-78.4716",8,2
P570,"-0.28115,-78.4716",10,1
P570,"-0.28115,-78.4716",12,2
P570,"-0.28115,-78.4716",13,1
P570,"-0.28115,-78.4716",14,1
P570,"-0.28115,-78.4716",15,2
P570,"-0.28115,-78.4716",16,1
P570,"-0.28115,-78.4716",17,1
P570,"-0.28115,-78.4716",19,2
P570,"-0.28115,-78.4716",20,1
P570,"-0.28115,-78.4716",21,4
P570,"-0.28115,-78.4716",22,4
P570,"-0.28115,-78.4716",23,1
P571,"-0.28173,-78.47117",0,1
P571,"-0.28173,-78.47117",2,1
P571,"-0.28173,-78.47117",4,2
P571,"-0.28173,-78.47117",5,2
P571,"-0.28173,-78.47117",6,1
P571,"-0.28173,-78.47117",10,1
P571,"-0.28173,-78.47117",12,1
P571,"-0.28173,-78.47117",13,1
P571,"-0.28173,-78.47117",14,2
P571,"-0.28173,-78.47117",15,2
P571,"-0.28173,-78.47117",17,1
P571,"-0.28173,-78.47117",19,4
P571,"-0.28173,-78.47117",20,1
P571,"-0.28173,-78.47117",21,5
P571,"-0.28173,-78.47117",22,4
P571,"-0.28173,-78.47117",23,1
P572,"-0.28227,-78.47082",0,2
P572,"-0.28227,-78.47082",1,1
P572,"-0.28227,-78.47082",2,1
P572,"-0.28227,-78.47082",4,2
P572,"-0.28227,-78.47082",5,2
P572,"-0.28227,-78.47082",6,1
P572,"-0.28227,-78.47082",7,1
P572,"-0.28227,-78.47082",9,1
P572,"-0.28227,-78.47082",10,2
P572,"-0.28227,-78.47082",12,2
P572,"-0.28227,-78.47082",13,1
P572,"-0.28227,-78.47082",14,2
P572,"-0.28227,-78.47082",15,2
P572,"-0.28227,-78.47082",17,1
P572,"-0.28227,-78.47082",19,4
P572,"-0.28227,-78.47082",20,1
P572,"-0.28227,-78.47082",21,6
P572,"-0.28227,-78.47082",22,5
P572,"-0.28227,-78.47082",23,1
P573,"-0.28335,-78.47012",0,3
P573,"-0.28335,-78.47012",1,1
P573,"-0.28335,-78.47012",2,1
P573,"-0.28335,-78.47012",3,1
P573,"-0.28335,-78.47012",4,2
P573,"-0.28335,-78.47012",5,2
P573,"-0.28335,-78.47012",6,1
P573,"-0.28335,-78.47012",7,1
P573,"-0.28335,-78.47012",9,2
P573,"-0.28335,-78.47012",10,3
P573,"-0.28335,-78.47012",12,2
P573,"-0.28335,-78.47012",13,1
P573,"-0.28335,-78.47012",14,1
P573,"-0.28335,-78.47012",15,2
P573,"-0.28335,-78.47012",16,1
P573,"-0.28335,-78.47012",17,1
P573,"-0.28335,-78.47012",18,1
P573,"-0.28335,-78.47012",19,4
P573,"-0.28335,-78.47012",20,1
P573,"-0.28335,-78.47012",21,5
P573,"-0.28335,-78.47012",22,5
P573,"-0.28335,-78.47012",23,1
P574,"-0.2843,-78.4695",0,2
P574,"-0.2843,-78.4695",1,3
P574,"-0.2843,-78.4695",3,1
P574,"-0.2843,-78.4695",5,1
P574,"-0.2843,-78.4695",6,1
P574,"-0.2843,-78.4695",7,1
P574,"-0.2843,-78.4695",8,1
P574,"-0.2843,-78.4695",9,4
P574,"-0.2843,-78.4695",10,2
P574,"-0.2843,-78.4695",12,1
P574,"-0.2843,-78.4695",16,1
P574,"-0.2843,-78.4695",18,1
P574,"-0.2843,-78.4695",19,1
P574,"-0.2843,-78.4695",21,2
P574,"-0.2843,-78.4695",22,1
P575,"-0.28629,-78.46818",1,2
P575,"-0.28629,-78.46818",3,1
P575,"-0.28629,-78.46818",8,2
P575,"-0.28629,-78.46818",9,2
P575,"-0.28629,-78.46818",13,1
P575,"-0.28629,-78.46818",16,1
P575,"-0.28629,-78.46818",21,1
P575,"-0.28629,-78.46818",23,1
P576,"-0.2876,-78.4673",3,2
P576,"-0.2876,-78.4673",8,1
P576,"-0.2876,-78.4673",13,1
P576,"-0.2876,-78.4673",16,1
P576,"-0.2876,-78.4673",23,1
P577,"-0.28893,-78.46642",1,3
P577,"-0.28893,-78.46642",2,1
P577,"-0.28893,-78.46642",3,1
P577,"-0.28893,-78.46642",4,1
P577,"-0.28893,-78.46642",7,1
P577,"-0.28893,-78.46642",9,1
P577,"-0.28893,-78.46642",13,1
P577,"-0.28893,-78.46642",14,1
